customerID,gender,SeniorCitizen,MaritalStatus,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,InternationalPlan,VoiceMailPlan,NumbervMailMessages,TotalDayMinutes,TotalDayCalls,TotalEveMinutes,TotalEveCalls,TotalNightMinutes,TotalNightCalls,TotalIntlMinutes,TotalIntlCalls,CustomerServiceCalls,TotalCall,TotalRevenue,Churn
1676-MQAOA,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,Yes,24,92.3,88,193.1,98,99.3,119,11.6,3,2,310,5336.4,No
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,Yes,22,197.6,105,80,86,120.8,82,15.6,12,2,287,7930.6,No
1680-VDCWW,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),Yes,No,0,157,79,103.1,94,211.8,96,7.1,6,0,275,202.3,No
1682-VCOIO,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,Yes,30,144.5,35,262.3,101,226.5,82,12,7,2,227,481.1,No
1685-VAYJF,Male,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,No,0,101.4,48,159.1,119,259.2,53,12.2,2,1,223,492.0,No
1686-STUHN,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,No,0,171.7,99,174.8,87,189.6,130,7.8,6,1,323,849.9,No
1689-MRZQR,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,No,No,0,121.7,48,125.8,112,261.6,122,8.3,2,6,290,2564.3,Yes
1697-LYYYX,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,190.5,115,179.6,130,258.5,89,10.1,5,3,342,1143.8,No
1697-NVVGY,Male,1,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),No,No,0,102.7,89,149.3,100,188.1,114,11,5,0,308,1286.1,No
1699-TLDLZ,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,210.8,84,189.6,98,157.6,99,16.4,3,2,286,301.6,No
1699-UOTXU,Male,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,No,Yes,32,187.8,117,129.8,90,132.3,113,12,3,2,325,3638.3,No
1707-HABPF,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),No,No,0,158.7,90,198.4,117,181.1,76,10.5,4,1,288,4126.4,No
1709-EJDOX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,146.8,133,171.7,73,234.5,69,9.9,3,1,279,948.9,No
1710-RCXUS,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),No,Yes,37,181.2,76,177.6,98,228,136,5,3,2,315,4614.6,No
1716-LSAMB,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),No,No,0,207,112,173.8,96,178.4,61,12.1,3,1,273,2553.7,No
1722-LDZJS,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,207.6,96,229,112,162.6,131,13.3,2,1,342,1068.2,No
1724-BQUHA,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,0,202,123,184.3,78,176,89,7.4,2,2,294,477.7,Yes
1724-IQWNM,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,Yes,26,146.6,68,172.8,67,173.8,113,10,2,1,251,19.3,No
1725-IQNIY,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,No,0,240,83,134.1,106,189.1,84,9.3,2,0,275,6110.2,Yes
1725-MIMXW,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,96.8,92,142.6,103,210.1,115,10.9,5,2,317,19.5,Yes
1728-BQDMA,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,No,0,76.1,121,290.3,73,236.9,89,10.8,3,0,286,82.7,No
1730-VFMWO,Female,0,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,No,0,155,93,330.6,106,189.4,123,13.5,3,1,326,1815.3,No
1730-ZMAME,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,No,0,219.6,126,303.3,100,154.5,65,9.7,5,1,297,2665.0,No
1732-VHUBQ,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,Yes,31,109.6,108,249.3,119,321.2,101,8.3,4,4,336,3309.3,Yes
1735-XMJVH,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,202.8,109,165.8,104,143.9,71,4.6,4,1,289,152.6,No
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,No,0,191.4,116,167.4,99,216.5,112,14,5,3,335,780.2,No
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),No,No,0,106.1,95,157.6,113,192.5,69,8.1,3,1,281,75.4,No
1752-OZXFY,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,No,No,0,251,119,91.2,96,142.2,87,13.8,3,3,308,3561.2,No
1754-GKYPY,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,No,0,237.7,98,207.1,121,182.2,95,4.5,4,0,318,1938.9,No
1755-FZQEC,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,No,0,176.3,140,201,104,161.9,123,11.3,5,1,373,791.2,No
1755-RMCXH,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,90.6,130,170.6,100,137.4,74,5.4,9,1,314,40.3,No
1757-TCATG,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,No,0,92.4,109,219,115,212.6,80,12.9,4,2,310,746.8,No
1760-CAZHT,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,Yes,28,308,123,247.8,128,152.9,103,7.4,3,1,358,460.2,No
1761-AEZZR,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,No,0,312,112,180,109,168.6,94,12.8,4,1,320,79.6,Yes
1763-KUAAW,Female,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,Yes,39,139.3,101,178.3,117,246.5,104,8.1,1,3,326,369.6,No
1763-WQFUK,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,No,0,196.5,89,241.3,123,143.2,105,4,7,0,324,147.8,No
1764-VUUMT,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),Yes,Yes,38,220.1,78,234.3,71,237.3,85,10.1,4,4,242,1269.1,No
1766-GKNMI,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,Yes,25,141,101,212,85,175.2,138,4.9,2,3,329,2516.2,No
1767-TGTKO,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,163,93,203.9,102,159,109,15.1,4,2,310,411.8,No
1769-GRUIK,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,144.2,91,226.7,137,144.6,72,13.8,4,3,307,1247.8,No
1775-KWJKQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,No,0,70.9,134,134.5,112,168.8,164,12,6,2,418,6562.9,No
1776-SPBWV,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,No,0,146.3,108,171.8,102,167.5,66,5.3,9,1,286,682.1,No
1784-BXEFA,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,Yes,20,189.3,95,118.6,113,250.2,102,12.5,4,2,316,187.4,No
1785-BPHTP,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,No,No,0,175.1,144,216.9,69,243.7,146,9.9,3,1,363,2289.9,No
1790-NESIO,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,Yes,25,219.1,88,151.5,99,50.1,60,14.3,6,1,254,261.3,No
1791-PQHBB,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No,No,0,212.8,79,204.1,91,156.2,113,10.2,2,1,286,126.0,No
1796-JANOW,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,194.3,83,189.9,97,232.2,102,9,3,5,290,38.2,No
1803-BGNBD,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,No,0,215.6,96,193.4,127,105.4,115,13.5,3,1,342,654.5,No
1813-JLKWR,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,No,0,110.1,113,169,59,166.7,94,9.2,2,1,269,1336.7,No
1818-ESQMW,Female,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,No,No,0,197.2,113,242.3,116,192,76,11,5,2,312,2383.6,No
1820-TQVEV,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,271.2,105,202.6,105,221.6,51,11.5,3,3,267,69.6,Yes
1821-BUCWY,Male,0,No,No,30,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,No,Yes,26,91.7,104,150.6,119,63.3,103,7.7,5,1,332,1653.9,No
1830-IPXVJ,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,No,0,134.9,59,156,152,197.5,112,10.2,5,1,329,1311.6,No
1834-ABKHQ,Female,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),No,No,0,190.2,102,197.7,141,247.5,102,9.8,6,2,353,2610.7,No
1834-WULEG,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,No,0,196,135,186,146,153,92,9.8,1,3,377,439.8,No
1839-FBNFR,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,No,0,293,88,160.6,101,143.9,87,10,6,2,284,854.8,No
1843-TLSGD,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,202.4,115,230.7,115,202,127,10.2,2,3,362,272.4,No
1845-ZLLIG,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,No,0,172.5,78,142.6,91,102,63,10.9,2,0,234,50.2,No
1846-XWOQN,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,96.5,86,210.2,133,146.4,106,12.5,3,1,329,70.2,Yes
1848-LBZHY,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,Yes,30,60.6,113,165.9,96,132.8,99,13.3,7,0,315,355.1,No
1849-RJYIG,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,Yes,25,96.2,112,178.9,70,182.1,84,12.9,10,2,278,487.8,No
1850-AKQEP,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,208.7,97,275.5,83,182.5,122,8,3,2,307,178.7,No
1855-AGAWH,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,No,0,165.6,104,195.9,115,118.3,77,11.8,3,1,300,2939.8,No
1855-CFULU,Female,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,104.6,121,149.5,71,255.1,67,6.5,8,2,269,91.5,No
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,No,0,130.8,64,223.7,116,227.8,108,10,5,1,294,1057.0,No
1866-NXPSP,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,No,Yes,40,171.2,88,145.7,109,196.8,93,14,6,1,297,2680.2,No
1866-OBPNR,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),No,No,0,146.2,55,261.5,83,163.2,116,8.7,3,3,260,74.6,No
1866-ZSLJM,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No,Yes,15,165.1,85,267,93,250.7,114,10.9,4,1,297,402.9,No
1872-EBWSC,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,No,0,274.4,120,198.6,82,160.8,62,6,3,1,268,617.4,No
1877-HKBQX,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,No,Yes,26,226.4,117,234.7,97,133.6,82,10.8,7,1,304,617.9,No
1891-QRQSA,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,No,0,223.2,109,127.5,86,289.3,83,14.5,4,3,285,7099.0,No
1894-IGFSG,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,Yes,37,220.2,109,185.3,99,205.1,82,4.1,2,0,292,1907.9,Yes
1895-QTKDO,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,No,0,124.1,82,202.6,120,289.6,119,6.7,8,3,332,44.0,No
1898-JSNDC,Female,0,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),No,No,0,166.2,112,255.3,81,228.1,97,5.4,7,1,298,2224.5,No
1905-OEILC,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,Yes,43,121.1,105,260.2,115,222.4,100,8.3,5,3,328,19.5,No
1907-UBQFC,Male,1,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,120.8,96,169.8,101,194.1,63,11.9,3,4,267,688.7,Yes
1907-YLNYW,Male,0,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No,No,0,107.8,113,216.6,125,217.5,92,9.9,3,2,335,579.0,No
1910-FMXJM,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,No,No,0,214.3,145,268.5,135,241.2,92,10.8,13,1,386,2937.7,No
1915-OAKWD,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,No,0,119.4,69,273.3,92,214.4,153,12.4,7,2,323,360.4,No
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,282.5,114,219.9,48,170,115,9.4,4,1,282,1111.7,Yes
1919-RTPQD,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,No,0,215.6,113,200.6,81,153.8,107,12.4,6,1,308,333.7,No
1925-GMVBW,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No,Yes,22,82.5,97,289.9,94,180,114,4.8,4,3,312,96.1,No
1927-QEWMY,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,Yes,26,161.3,97,250.3,110,142.4,92,6.6,8,1,308,1502.3,No
1930-BZLHI,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No,No,0,200.6,106,152.5,127,199.4,128,7.7,2,3,366,422.7,No
1930-QPBVZ,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),No,No,0,191.4,93,205.4,119,205.7,121,10.2,3,3,339,6683.4,No
1930-WNXSB,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,Yes,34,138.8,80,142,108,183.8,77,11.8,7,1,273,5305.1,No
1934-MKPXS,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,201.9,74,226.8,119,217.5,80,13.7,6,3,282,620.6,No
1934-SJVJK,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,284.4,89,157,113,242.8,91,8.4,8,0,301,20.2,Yes
1935-IMVBB,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,No,No,0,204.7,108,143.1,105,165.8,84,11,4,6,307,4953.0,No
1937-OTUKY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,Yes,22,224.1,127,238.8,85,174.2,86,11.5,7,2,307,7015.9,No
1941-HOSAM,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,No,0,177.2,72,248.9,105,200.8,87,8.6,7,3,274,90.1,No
1942-OQFRW,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,Yes,29,179.9,97,189.2,89,164.3,76,12.8,7,3,272,44.0,No
1945-XISKS,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,Yes,40,142.9,105,88.6,61,290,96,10.8,6,1,269,1335.2,No
1950-KSVVJ,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,No,No,0,189.4,83,219,89,168,116,7.1,8,3,299,5032.3,No
1952-DVVSW,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,No,0,186.8,92,173.7,123,250.9,131,9.7,4,2,352,184.4,No
1955-IBMMB,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,No,0,109.7,148,223.8,87,240.3,96,15.4,8,3,342,1192.3,No
1956-YIFGE,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,No,No,0,174.1,102,99.1,118,211.6,126,7.7,2,2,350,2090.3,No
1960-UOTYM,Male,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,No,No,0,63.7,101,195.8,95,210.1,87,10,6,1,290,4016.3,No
1964-SVLEA,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No,No,0,137.8,86,286.3,76,167,77,14.1,3,2,244,415.9,No
1972-XMUWV,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,Yes,21,238,88,209.6,84,233,95,10,5,2,274,3808.2,No
1982-FEBTD,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No,No,0,143.8,71,184,131,275.5,132,12.9,4,3,341,514.8,No
1984-GPTEH,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,No,0,172.8,81,193.4,90,89.6,107,12.8,5,2,285,702.0,No
1985-MBRYP,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,Yes,24,217.2,94,138.7,52,139.3,85,11.3,4,0,235,779.3,No
1991-VOPLL,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,173.5,83,244.3,65,221.6,66,9.7,2,3,219,157.7,No
1996-DBMUS,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,202.1,103,229.4,86,195.2,113,11.5,3,2,307,3545.1,No
1998-VHJHK,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,Yes,34,191.4,102,361.8,96,147.5,132,7.2,2,1,333,501.4,No
